sales,order_date,product,customer,country,region,employee,category,weekday,month,quarter,semester
7.01,2002-04-12,Hiking Boots,Pioneer Tech,India,Asia,Joseph Taylor,Outdoor Gear,Friday,April,Q2,1st sem.
631.59,2002-04-12,Sunglasses,Innovate Unlimited,Canada,América,Robert Johnson,Fashion Accessories,Friday,April,Q2,1st sem.
485.38,2002-04-12,External Hard Drive,Future Gadgets,Nigeria,África,Robert Johnson,Storage Devices,Friday,April,Q2,1st sem.
883.69,2002-04-12,Notebook Basic,Pioneer Tech,Egypt,África,Linda Miller,Computers,Friday,April,Q2,1st sem.
482.57,2002-04-12,Solid State Drive,Tech Trends,South Africa,África,Sarah Moore,Storage Devices,Friday,April,Q2,1st sem.
977.97,2002-04-12,Ergonomic Desk,Innovate Unlimited,Egypt,África,Linda Miller,Office Furniture,Friday,April,Q2,1st sem.
976.5,2002-04-12,Dumbbell Set,Tech Trends,Spain,Europa,Sandra Anderson,Fitness Equipment,Friday,April,Q2,1st sem.
747.83,2002-04-12,Landscape Painting,Gadget Galaxy,Egypt,África,Laura Adams,Art,Friday,April,Q2,1st sem.
364.44,2002-04-12,Tablet Beta,Elite Tech,Brazil,América,Robert Johnson,Mobile Devices,Friday,April,Q2,1st sem.
251.59,2002-04-12,Yoga Mat,Pinnacle Tech,Italy,Europa,Robert Johnson,Fitness Equipment,Friday,April,Q2,1st sem.
762.17,2002-04-12,Gaming Console,Ultra Tech,France,Europa,Laura Adams,Video Games,Friday,April,Q2,1st sem.
73.91,2002-04-12,Bluetooth Speaker,Infinity Solutions,India,Asia,William Wilson,Audio Equipment,Friday,April,Q2,1st sem.
540.66,2002-04-13,Acoustic Piano,Nebula Innovations,Brazil,América,Joseph Taylor,Musical Instruments,Saturday,April,Q2,1st sem.
560.31,2002-04-13,Monitor HD,SysTech Ltd.,China,Asia,Robert Johnson,Monitors,Saturday,April,Q2,1st sem.
196.92,2002-04-13,Hiking Boots,Future Gadgets,Brazil,América,John Smith,Outdoor Gear,Saturday,April,Q2,1st sem.
686.42,2002-04-13,Noise Cancelling Headphones,Future Gadgets,Brazil,América,Joseph Taylor,Audio Equipment,Saturday,April,Q2,1st sem.
249.64,2002-04-13,Solid State Drive,Elite Tech,Mexico,América,Sandra Anderson,Storage Devices,Saturday,April,Q2,1st sem.
834.56,2002-04-13,Pet Bed,Global Corp,Spain,Europa,Sarah Moore,Pet Supplies,Saturday,April,Q2,1st sem.
657.19,2002-04-13,Cat Litter Box,Tech Trends,Kenya,África,Laura Adams,Pet Supplies,Saturday,April,Q2,1st sem.
503.24,2002-04-13,Wall Art,Ultra Tech,China,Asia,Linda Miller,Home Decor,Saturday,April,Q2,1st sem.
36.44,2002-04-13,Solid State Drive,Tech Pioneers,France,Europa,Joseph Taylor,Storage Devices,Saturday,April,Q2,1st sem.
206.04,2002-04-13,Tablet Beta,SysTech Ltd.,Mexico,América,Sarah Moore,Mobile Devices,Saturday,April,Q2,1st sem.
650.15,2002-04-13,Monitor 4K,Tech Trends,Japan,Asia,Sarah Moore,Monitors,Saturday,April,Q2,1st sem.
53.88,2002-04-14,Camping Tent,Pinnacle Tech,Egypt,África,John Smith,Outdoor Gear,Sunday,April,Q2,1st sem.
520.6,2002-04-14,Monitor 4K,Infinity Solutions,USA,América,Patricia Brown,Monitors,Sunday,April,Q2,1st sem.
931.8,2002-04-15,Microwave Oven,Ultra Tech,France,Europa,Sarah Moore,Kitchen Appliances,Monday,April,Q2,1st sem.
33.21,2002-04-15,Drone with Camera,NextGen Innovators,Brazil,América,William Wilson,Electronics,Monday,April,Q2,1st sem.
136.38,2002-04-16,Smartphone Alpha,NextGen Innovators,Kenya,África,Patricia Brown,Mobile Devices,Tuesday,April,Q2,1st sem.
125.82,2002-04-16,Sculpture,Global Corp,China,Asia,Michael Davis,Art,Tuesday,April,Q2,1st sem.
512.25,2002-04-16,Men's Sneakers,NextGen Innovators,Germany,Europa,William Wilson,Footwear,Tuesday,April,Q2,1st sem.
78.21,2002-04-16,Robot Vacuum,NextGen Innovators,India,Asia,Michael Davis,Home Appliances,Tuesday,April,Q2,1st sem.
524.16,2002-04-17,Landscape Painting,Nebula Innovations,Kenya,África,Michael Davis,Art,Wednesday,April,Q2,1st sem.
587.11,2002-04-17,Notebook Professional,Nebula Innovations,France,Europa,Linda Miller,Computers,Wednesday,April,Q2,1st sem.
832.61,2002-04-17,LED Desk Lamp,Nebula Innovations,Spain,Europa,Michael Davis,Lighting,Wednesday,April,Q2,1st sem.
839.39,2002-04-17,Leather Office Chair,Future Gadgets,France,Europa,William Wilson,Office Furniture,Wednesday,April,Q2,1st sem.
822.02,2002-04-17,Fitness Tracker,Reboot IT,India,Asia,John Smith,Wearables,Wednesday,April,Q2,1st sem.
207.25,2002-04-17,Monitor 4K,Elite Tech,Egypt,África,Joseph Taylor,Monitors,Wednesday,April,Q2,1st sem.
653.32,2002-04-17,Air Purifier,Tech Trends,Mexico,América,Robert Johnson,Home Appliances,Wednesday,April,Q2,1st sem.
331.75,2002-04-17,Streaming Media Player,Innovate Unlimited,China,Asia,Robert Johnson,Home Electronics,Wednesday,April,Q2,1st sem.
235.8,2002-04-17,Wireless Mouse,Innovate Unlimited,Kenya,África,Joseph Taylor,Computer Accessories,Wednesday,April,Q2,1st sem.
403.53,2002-04-17,Drone with Camera,Global Corp,Mexico,América,Sandra Anderson,Electronics,Wednesday,April,Q2,1st sem.
985.13,2002-04-17,Stainless Steel Water Bottle,Global Corp,USA,América,Michael Davis,Outdoor Gear,Wednesday,April,Q2,1st sem.
994.14,2002-04-17,Notebook Professional,Ultra Tech,China,Asia,Linda Miller,Computers,Wednesday,April,Q2,1st sem.
868.66,2002-04-17,USB Keyboard,Innovate Unlimited,Brazil,América,Sarah Moore,Computer Accessories,Wednesday,April,Q2,1st sem.
920.45,2002-04-17,Landscape Painting,Reboot IT,Germany,Europa,Michael Davis,Art,Wednesday,April,Q2,1st sem.
468.34,2002-04-17,Video Game Controller,Infinity Solutions,USA,América,Sarah Moore,Video Games,Wednesday,April,Q2,1st sem.
295.85,2002-04-17,Gaming Console,Elite Tech,Canada,América,Sandra Anderson,Video Games,Wednesday,April,Q2,1st sem.
187.84,2002-04-18,Notebook Professional,Elite Tech,Brazil,América,Patricia Brown,Computers,Thursday,April,Q2,1st sem.
221.71,2002-04-18,Men's Sneakers,NextGen Innovators,Canada,América,William Wilson,Footwear,Thursday,April,Q2,1st sem.
676.31,2002-04-18,Biography Book,Gadget Galaxy,Mexico,América,Sandra Anderson,Books,Thursday,April,Q2,1st sem.
760.25,2002-04-18,Sculpture,Nebula Innovations,South Korea,Asia,Patricia Brown,Art,Thursday,April,Q2,1st sem.
997.76,2002-04-18,Wireless Mouse,Ultra Tech,USA,América,John Smith,Computer Accessories,Thursday,April,Q2,1st sem.
19.42,2002-04-18,Fitness Tracker,Reboot IT,China,Asia,Michael Davis,Wearables,Thursday,April,Q2,1st sem.
284.75,2002-04-18,Electric Guitar,SysTech Ltd.,Germany,Europa,Michael Davis,Musical Instruments,Thursday,April,Q2,1st sem.
471.77,2002-04-18,Pet Bed,Pinnacle Tech,Brazil,América,Joseph Taylor,Pet Supplies,Thursday,April,Q2,1st sem.
30.99,2002-04-19,4K Television,Innovate Unlimited,Brazil,América,Patricia Brown,Home Electronics,Friday,April,Q2,1st sem.
825.65,2002-04-20,Monitor 4K,NextGen Innovators,South Africa,África,William Wilson,Monitors,Saturday,April,Q2,1st sem.
403.61,2002-04-20,Gaming Console,SysTech Ltd.,South Korea,Asia,John Smith,Video Games,Saturday,April,Q2,1st sem.
556.12,2002-04-20,Monitor HD,Nebula Innovations,Japan,Asia,Laura Adams,Monitors,Saturday,April,Q2,1st sem.
511.88,2002-04-20,Sunglasses,Pioneer Tech,India,Asia,Patricia Brown,Fashion Accessories,Saturday,April,Q2,1st sem.
849.16,2002-04-20,Tablet Alpha,Ultra Tech,Spain,Europa,John Smith,Mobile Devices,Saturday,April,Q2,1st sem.
851.41,2002-04-20,Cat Litter Box,NextGen Innovators,Egypt,África,Laura Adams,Pet Supplies,Saturday,April,Q2,1st sem.
541.97,2002-04-20,Electric Guitar,Ultra Tech,South Korea,Asia,Michael Davis,Musical Instruments,Saturday,April,Q2,1st sem.
791.39,2002-04-21,Monitor HD,Future Gadgets,USA,América,Joseph Taylor,Monitors,Sunday,April,Q2,1st sem.
327.35,2002-04-21,USB Keyboard,NextGen Innovators,India,Asia,Sandra Anderson,Computer Accessories,Sunday,April,Q2,1st sem.
418.61,2002-04-21,Air Purifier,Tech Trends,Japan,Asia,Sarah Moore,Home Appliances,Sunday,April,Q2,1st sem.
10.6,2002-04-21,Streaming Media Player,NextGen Innovators,China,Asia,Robert Johnson,Home Electronics,Sunday,April,Q2,1st sem.
771.67,2002-04-21,Espresso Machine,Tech Pioneers,Canada,América,Robert Johnson,Kitchen Appliances,Sunday,April,Q2,1st sem.
235.78,2002-04-21,Solid State Drive,Pioneer Tech,Italy,Europa,William Wilson,Storage Devices,Sunday,April,Q2,1st sem.
18.66,2002-04-21,Notebook Basic,Ultra Tech,Spain,Europa,Laura Adams,Computers,Sunday,April,Q2,1st sem.
938.61,2002-04-22,Hiking Boots,Nebula Innovations,Italy,Europa,Joseph Taylor,Outdoor Gear,Monday,April,Q2,1st sem.
726.9,2002-04-22,Drone with Camera,Ultra Tech,Italy,Europa,Patricia Brown,Electronics,Monday,April,Q2,1st sem.
8.38,2002-04-22,Desktop Alpha,Infinity Solutions,Egypt,África,William Wilson,Computers,Monday,April,Q2,1st sem.
324.37,2002-04-22,Sculpture,Tech Trends,Canada,América,Joseph Taylor,Art,Monday,April,Q2,1st sem.
736.92,2002-04-22,Women's Sandals,Tech Trends,South Korea,Asia,Michael Davis,Footwear,Monday,April,Q2,1st sem.
792.93,2002-04-22,Cat Litter Box,NextGen Innovators,Italy,Europa,Joseph Taylor,Pet Supplies,Monday,April,Q2,1st sem.
931.39,2002-04-22,External Hard Drive,Global Corp,China,Asia,Robert Johnson,Storage Devices,Monday,April,Q2,1st sem.
251.2,2002-04-22,Robot Vacuum,Tech Pioneers,Mexico,América,William Wilson,Home Appliances,Monday,April,Q2,1st sem.
584.68,2002-04-22,Noise Cancelling Headphones,Pinnacle Tech,Italy,Europa,William Wilson,Audio Equipment,Monday,April,Q2,1st sem.
150.66,2002-04-22,Desktop Beta,Nebula Innovations,South Africa,África,Joseph Taylor,Computers,Monday,April,Q2,1st sem.
417.67,2002-04-22,Hiking Boots,Tech Trends,France,Europa,Laura Adams,Outdoor Gear,Monday,April,Q2,1st sem.
506.61,2002-04-23,Desktop Beta,Nebula Innovations,Egypt,África,Sarah Moore,Computers,Tuesday,April,Q2,1st sem.
821.28,2002-04-23,Monitor HD,Pinnacle Tech,Canada,América,Sarah Moore,Monitors,Tuesday,April,Q2,1st sem.
878.9,2002-04-23,Streaming Media Player,Tech Pioneers,South Korea,Asia,John Smith,Home Electronics,Tuesday,April,Q2,1st sem.
1.74,2002-04-23,Desktop Alpha,Pioneer Tech,Spain,Europa,Michael Davis,Computers,Tuesday,April,Q2,1st sem.
135.87,2002-04-23,Wireless Mouse,Tech Pioneers,Mexico,América,Sandra Anderson,Computer Accessories,Tuesday,April,Q2,1st sem.
566.49,2002-04-23,Pet Bed,Global Corp,China,Asia,Sarah Moore,Pet Supplies,Tuesday,April,Q2,1st sem.
931.7,2002-04-24,Leather Office Chair,Elite Tech,Spain,Europa,Michael Davis,Office Furniture,Wednesday,April,Q2,1st sem.
771.56,2002-04-24,USB Keyboard,Ultra Tech,Germany,Europa,Joseph Taylor,Computer Accessories,Wednesday,April,Q2,1st sem.
591.94,2002-04-24,Children's Backpack,Reboot IT,France,Europa,Robert Johnson,School Supplies,Wednesday,April,Q2,1st sem.
363.05,2002-04-24,Wristwatch,Global Corp,Italy,Europa,Patricia Brown,Fashion Accessories,Wednesday,April,Q2,1st sem.
909.86,2002-04-24,Sunglasses,Infinity Solutions,USA,América,Michael Davis,Fashion Accessories,Wednesday,April,Q2,1st sem.
203.96,2002-04-24,Decorative Throw Pillow,Gadget Galaxy,Japan,Asia,Robert Johnson,Home Decor,Wednesday,April,Q2,1st sem.
880.14,2002-04-24,Robot Vacuum,Ultra Tech,India,Asia,Laura Adams,Home Appliances,Wednesday,April,Q2,1st sem.
190.97,2002-04-24,Smart Watch,Tech Trends,Spain,Europa,Robert Johnson,Wearables,Wednesday,April,Q2,1st sem.
666.07,2002-04-24,Wall Art,Elite Tech,Spain,Europa,Laura Adams,Home Decor,Wednesday,April,Q2,1st sem.
504.51,2002-04-24,Cat Litter Box,Pinnacle Tech,China,Asia,John Smith,Pet Supplies,Wednesday,April,Q2,1st sem.
755.59,2002-04-24,Smartphone Alpha,Future Gadgets,India,Asia,Joseph Taylor,Mobile Devices,Wednesday,April,Q2,1st sem.
994.77,2002-04-25,Decorative Throw Pillow,Ultra Tech,South Korea,Asia,Michael Davis,Home Decor,Thursday,April,Q2,1st sem.
682.16,2002-04-25,Yoga Mat,NextGen Innovators,Spain,Europa,Linda Miller,Fitness Equipment,Thursday,April,Q2,1st sem.
317.49,2002-04-25,Biography Book,Tech Pioneers,India,Asia,Linda Miller,Books,Thursday,April,Q2,1st sem.
863.38,2002-04-25,Biography Book,Ultra Tech,Italy,Europa,Linda Miller,Books,Thursday,April,Q2,1st sem.
374.02,2002-04-25,Dumbbell Set,Nebula Innovations,Canada,América,Robert Johnson,Fitness Equipment,Thursday,April,Q2,1st sem.
348.91,2002-04-25,Desktop Beta,Global Corp,Mexico,América,John Smith,Computers,Thursday,April,Q2,1st sem.
415,2002-04-25,Cat Litter Box,Elite Tech,China,Asia,Joseph Taylor,Pet Supplies,Thursday,April,Q2,1st sem.
556.65,2002-04-25,Notebook Basic,Pinnacle Tech,Mexico,América,Joseph Taylor,Computers,Thursday,April,Q2,1st sem.
436.39,2002-04-25,Notebook Basic,Reboot IT,South Africa,África,Laura Adams,Computers,Thursday,April,Q2,1st sem.
631.49,2002-04-25,Yoga Mat,Infinity Solutions,Japan,Asia,William Wilson,Fitness Equipment,Thursday,April,Q2,1st sem.
376.69,2002-04-25,Stainless Steel Water Bottle,Gadget Galaxy,Egypt,África,Patricia Brown,Outdoor Gear,Thursday,April,Q2,1st sem.
926.27,2002-04-25,Video Game Controller,SysTech Ltd.,France,Europa,Robert Johnson,Video Games,Thursday,April,Q2,1st sem.
384.42,2002-04-25,Noise Cancelling Headphones,Ultra Tech,Egypt,África,John Smith,Audio Equipment,Thursday,April,Q2,1st sem.
305.23,2002-04-26,Cat Litter Box,Infinity Solutions,Mexico,América,William Wilson,Pet Supplies,Friday,April,Q2,1st sem.
182.75,2002-04-26,Sculpture,Pioneer Tech,South Korea,Asia,Laura Adams,Art,Friday,April,Q2,1st sem.
564.66,2002-04-26,Ergonomic Desk,Future Gadgets,Spain,Europa,Linda Miller,Office Furniture,Friday,April,Q2,1st sem.
246.28,2002-04-26,Monitor 4K,Infinity Solutions,USA,América,Laura Adams,Monitors,Friday,April,Q2,1st sem.
319.81,2002-04-26,Ergonomic Desk,Nebula Innovations,South Africa,África,William Wilson,Office Furniture,Friday,April,Q2,1st sem.
329.09,2002-04-26,Virtual Reality Headset,Elite Tech,Canada,América,John Smith,Electronics,Friday,April,Q2,1st sem.
683.18,2002-04-26,Wall Art,NextGen Innovators,Kenya,África,Sandra Anderson,Home Decor,Friday,April,Q2,1st sem.
945.4,2002-04-26,Solid State Drive,Nebula Innovations,South Africa,África,Joseph Taylor,Storage Devices,Friday,April,Q2,1st sem.
609.02,2002-04-26,Solid State Drive,Future Gadgets,South Africa,África,Sarah Moore,Storage Devices,Friday,April,Q2,1st sem.
226.62,2002-04-26,Gaming Console,Pioneer Tech,South Korea,Asia,Sandra Anderson,Video Games,Friday,April,Q2,1st sem.
271.75,2002-04-26,Women's Sandals,Pinnacle Tech,China,Asia,Linda Miller,Footwear,Friday,April,Q2,1st sem.
719.96,2002-04-26,Sculpture,Infinity Solutions,South Korea,Asia,Laura Adams,Art,Friday,April,Q2,1st sem.
448.55,2002-04-27,Tablet Beta,Innovate Unlimited,Mexico,América,Linda Miller,Mobile Devices,Saturday,April,Q2,1st sem.
755.15,2002-04-27,External Hard Drive,Infinity Solutions,France,Europa,Michael Davis,Storage Devices,Saturday,April,Q2,1st sem.
588.25,2002-04-27,Robot Vacuum,Infinity Solutions,Brazil,América,Laura Adams,Home Appliances,Saturday,April,Q2,1st sem.
304.99,2002-04-28,Cat Litter Box,Tech Pioneers,France,Europa,Sandra Anderson,Pet Supplies,Sunday,April,Q2,1st sem.
54.95,2002-04-28,4K Television,Global Corp,Spain,Europa,Sarah Moore,Home Electronics,Sunday,April,Q2,1st sem.
350.23,2002-04-29,Wireless Mouse,Pinnacle Tech,South Africa,África,Michael Davis,Computer Accessories,Monday,April,Q2,1st sem.
714,2002-04-30,Robot Vacuum,Tech Pioneers,Mexico,América,Patricia Brown,Home Appliances,Tuesday,April,Q2,1st sem.
869.45,2002-04-30,Stainless Steel Water Bottle,Tech Pioneers,Italy,Europa,John Smith,Outdoor Gear,Tuesday,April,Q2,1st sem.
919.79,2002-04-30,Men's Sneakers,SysTech Ltd.,Mexico,América,Robert Johnson,Footwear,Tuesday,April,Q2,1st sem.
219.36,2002-05-01,Biography Book,Infinity Solutions,South Korea,Asia,Laura Adams,Books,Wednesday,May,Q2,1st sem.
783.82,2002-05-01,Desktop Alpha,Tech Pioneers,Germany,Europa,Sandra Anderson,Computers,Wednesday,May,Q2,1st sem.
488.81,2002-05-01,Drone with Camera,Elite Tech,Japan,Asia,Linda Miller,Electronics,Wednesday,May,Q2,1st sem.
333.65,2002-05-01,Decorative Throw Pillow,Infinity Solutions,South Korea,Asia,Linda Miller,Home Decor,Wednesday,May,Q2,1st sem.
727.39,2002-05-01,Sculpture,Infinity Solutions,Nigeria,África,Michael Davis,Art,Wednesday,May,Q2,1st sem.
681.4,2002-05-01,Air Purifier,Infinity Solutions,Spain,Europa,Patricia Brown,Home Appliances,Wednesday,May,Q2,1st sem.
289.18,2002-05-01,Notebook Basic,Ultra Tech,South Africa,África,Michael Davis,Computers,Wednesday,May,Q2,1st sem.
999.05,2002-05-01,Acoustic Piano,NextGen Innovators,Germany,Europa,Robert Johnson,Musical Instruments,Wednesday,May,Q2,1st sem.
43.53,2002-05-01,Desktop Alpha,Tech Trends,Spain,Europa,John Smith,Computers,Wednesday,May,Q2,1st sem.
517.84,2002-05-01,Virtual Reality Headset,Future Gadgets,Brazil,América,Robert Johnson,Electronics,Wednesday,May,Q2,1st sem.
992.42,2002-05-02,Stainless Steel Water Bottle,Infinity Solutions,Egypt,África,Patricia Brown,Outdoor Gear,Thursday,May,Q2,1st sem.
876.44,2002-05-02,Air Purifier,Elite Tech,China,Asia,Laura Adams,Home Appliances,Thursday,May,Q2,1st sem.
212.4,2002-05-02,Wristwatch,Pinnacle Tech,France,Europa,John Smith,Fashion Accessories,Thursday,May,Q2,1st sem.
547.36,2002-05-02,USB Keyboard,Future Gadgets,Italy,Europa,Michael Davis,Computer Accessories,Thursday,May,Q2,1st sem.
755.1,2002-05-02,Children's Backpack,Pinnacle Tech,South Africa,África,Sarah Moore,School Supplies,Thursday,May,Q2,1st sem.
377.85,2002-05-03,4K Television,Reboot IT,South Korea,Asia,Laura Adams,Home Electronics,Friday,May,Q2,1st sem.
509.99,2002-05-03,Microwave Oven,Nebula Innovations,South Africa,África,Michael Davis,Kitchen Appliances,Friday,May,Q2,1st sem.
912.57,2002-05-03,Streaming Media Player,Innovate Unlimited,South Africa,África,Sandra Anderson,Home Electronics,Friday,May,Q2,1st sem.
594.02,2002-05-03,Yoga Mat,Tech Pioneers,Spain,Europa,Robert Johnson,Fitness Equipment,Friday,May,Q2,1st sem.
557.86,2002-05-04,Smartphone Alpha,Pioneer Tech,Italy,Europa,Sandra Anderson,Mobile Devices,Saturday,May,Q2,1st sem.
993.69,2002-05-04,Espresso Machine,Pinnacle Tech,Egypt,África,Sandra Anderson,Kitchen Appliances,Saturday,May,Q2,1st sem.
955.82,2002-05-05,Monitor 4K,Pioneer Tech,Egypt,África,Robert Johnson,Monitors,Sunday,May,Q2,1st sem.
284.55,2002-05-05,Pet Bed,Innovate Unlimited,Germany,Europa,Michael Davis,Pet Supplies,Sunday,May,Q2,1st sem.
676.93,2002-05-05,Women's Sandals,Tech Pioneers,Egypt,África,Michael Davis,Footwear,Sunday,May,Q2,1st sem.
506.91,2002-05-05,Wall Art,Pioneer Tech,Nigeria,África,Michael Davis,Home Decor,Sunday,May,Q2,1st sem.
959.84,2002-05-05,Children's Backpack,Innovate Unlimited,France,Europa,William Wilson,School Supplies,Sunday,May,Q2,1st sem.
519.84,2002-05-05,Landscape Painting,Reboot IT,South Africa,África,Sarah Moore,Art,Sunday,May,Q2,1st sem.
713.14,2002-05-05,Drone with Camera,Gadget Galaxy,Spain,Europa,Sarah Moore,Electronics,Sunday,May,Q2,1st sem.
347.41,2002-05-05,USB Keyboard,Pinnacle Tech,Japan,Asia,Michael Davis,Computer Accessories,Sunday,May,Q2,1st sem.
816.74,2002-05-05,Smartphone Alpha,Gadget Galaxy,Kenya,África,Patricia Brown,Mobile Devices,Sunday,May,Q2,1st sem.
293.28,2002-05-05,Science Fiction Novel,SysTech Ltd.,China,Asia,William Wilson,Books,Sunday,May,Q2,1st sem.
81.96,2002-05-06,Drone with Camera,Pioneer Tech,Mexico,América,Sarah Moore,Electronics,Monday,May,Q2,1st sem.
282.02,2002-05-06,Video Game Controller,Elite Tech,South Korea,Asia,Linda Miller,Video Games,Monday,May,Q2,1st sem.
331.2,2002-05-07,Drone with Camera,Future Gadgets,Japan,Asia,Linda Miller,Electronics,Tuesday,May,Q2,1st sem.
378.71,2002-05-07,External Hard Drive,Elite Tech,Brazil,América,William Wilson,Storage Devices,Tuesday,May,Q2,1st sem.
95.65,2002-05-08,Smart Watch,Pinnacle Tech,Spain,Europa,Sandra Anderson,Wearables,Wednesday,May,Q2,1st sem.
486.31,2002-05-08,Women's Sandals,Global Corp,Japan,Asia,William Wilson,Footwear,Wednesday,May,Q2,1st sem.
311.68,2002-05-08,Yoga Mat,Ultra Tech,Japan,Asia,William Wilson,Fitness Equipment,Wednesday,May,Q2,1st sem.
613.78,2002-05-08,Cat Litter Box,Nebula Innovations,Nigeria,África,William Wilson,Pet Supplies,Wednesday,May,Q2,1st sem.
293.89,2002-05-09,Microwave Oven,Tech Trends,Egypt,África,Joseph Taylor,Kitchen Appliances,Thursday,May,Q2,1st sem.
351.79,2002-05-10,Tablet Beta,Pioneer Tech,Brazil,América,Joseph Taylor,Mobile Devices,Friday,May,Q2,1st sem.
658.56,2002-05-10,Solid State Drive,Tech Trends,Egypt,África,John Smith,Storage Devices,Friday,May,Q2,1st sem.
